X,Y,b3n_02,b3n_04,b3n_01,VNIR,SWIR
0,0,393,271,262,1,1
0,15,445,300,262,1,3
0,30,330,300,283,1,3
0,45,266,282,283,1,3
0,60,261,271,304,1,3
0,75,261,271,262,1,2
0,90,255,254,269,3,2
0,105,214,225,213,3,4
0,120,226,214,220,3,4
0,135,191,214,171,3,1
0,150,174,208,178,3,1
0,165,168,191,185,3,4
0,180,168,191,192,3,4
0,195,168,185,206,2,5
0,210,180,196,199,2,5
0,225,174,202,199,2,4
0,240,174,202,199,5,4
0,255,180,196,199,5,4
0,270,180,185,192,5,4
0,285,162,173,185,5,4
0,300,162,168,185,5,4
0,315,168,185,192,5,4
0,330,157,191,199,3,4
0,345,157,196,206,3,4
0,360,157,191,206,3,4
0,375,157,185,206,3,1
0,390,157,196,206,3,1
0,405,162,191,199,3,1
0,420,180,202,220,2,1
0,435,186,214,206,3,1
0,450,186,214,206,3,1
0,465,174,214,206,3,4
0,480,174,214,206,3,4
0,495,186,202,199,3,4
0,510,191,208,192,3,4
0,525,191,202,192,3,4
0,540,186,196,185,3,4
0,555,180,196,185,3,4
0,570,191,196,199,3,4
0,585,197,202,192,3,4
0,600,186,196,185,3,4
0,615,197,196,199,2,1
0,630,197,202,199,2,1
0,645,186,196,185,2,1
0,660,197,196,185,3,1
0,675,203,191,206,3,1
0,690,197,185,192,3,1
0,705,191,191,199,3,1
0,720,186,185,192,3,1
0,735,186,191,192,3,1
0,750,180,185,192,5,1
0,765,174,179,192,5,1
0,780,174,179,185,5,1
0,795,168,179,178,5,1
0,810,157,173,185,5,1
0,825,168,179,164,5,4
0,840,168,173,164,2,4
0,855,191,196,199,2,4
0,870,203,196,206,2,4
0,885,203,196,206,2,4
0,900,191,214,227,3,4
0,915,191,202,234,3,4
0,930,191,185,227,3,4
0,945,180,196,248,3,5
0,960,197,196,241,3,5
0,975,186,185,199,3,5
0,990,186,202,192,3,5
0,1005,174,202,185,3,1
0,1020,220,202,178,3,1
0,1035,220,202,199,3,1
0,1050,180,202,199,3,1
15,0,393,288,255,1,1
15,15,289,323,290,1,3
15,30,272,282,290,1,3
15,45,261,265,283,1,3
15,60,261,265,276,1,3
15,75,243,259,262,1,2
15,90,214,214,213,3,2
15,105,214,202,171,3,4
15,120,180,202,178,3,4
15,135,180,208,171,3,1
15,150,174,185,178,3,1
15,165,168,191,185,3,4
15,180,168,179,185,3,4
15,195,180,185,199,2,5
15,210,180,196,206,2,5
15,225,191,202,206,2,4
15,240,186,185,213,5,4
15,255,186,191,206,5,4
15,270,168,191,185,5,4
15,285,168,185,185,5,4
15,300,174,185,185,5,4
15,315,168,185,192,5,4
15,330,174,191,199,3,4
15,345,168,191,199,3,4
15,360,157,185,206,3,4
15,375,157,196,206,3,1
15,390,180,196,213,2,1
15,405,186,208,213,2,1
15,420,180,214,206,2,1
15,435,174,214,206,3,1
15,450,180,214,199,3,1
15,465,174,219,199,3,4
15,480,186,196,199,3,4
15,495,174,202,199,3,4
15,510,186,185,192,3,4
15,525,168,185,192,5,4
15,540,174,191,185,5,4
15,555,180,196,185,3,4
15,570,191,191,199,3,4
15,585,180,191,199,3,4
15,600,180,191,192,3,4
15,615,186,208,199,2,1
15,630,186,219,185,2,1
15,645,186,196,199,2,1
15,660,191,196,199,3,1
15,675,203,185,185,3,1
15,690,191,185,192,3,1
15,705,174,179,192,3,1
15,720,180,185,185,3,1
15,735,180,179,185,3,1
15,750,174,173,171,5,1
15,765,168,179,185,5,1
15,780,162,173,171,5,1
15,795,162,173,171,5,1
15,810,162,179,178,5,1
15,825,168,179,185,5,4
15,840,197,196,192,2,4
15,855,203,196,206,2,4
15,870,209,196,206,2,4
15,885,191,196,220,2,4
15,900,180,185,227,3,4
15,915,191,185,227,3,4
15,930,186,191,234,3,4
15,945,186,185,248,3,5
15,960,174,185,213,3,5
15,975,174,185,199,3,5
15,990,162,185,185,3,5
15,1005,180,208,199,3,1
15,1020,203,185,192,3,1
15,1035,191,185,192,3,1
15,1050,197,196,199,3,1
30,0,278,351,283,1,3
30,15,284,294,290,1,3
30,30,261,254,290,1,3
30,45,261,265,276,1,2
30,60,243,237,220,1,2
30,75,220,208,220,3,1
30,90,220,214,171,3,1
30,105,180,214,171,3,4
30,120,180,214,178,3,4
30,135,186,185,178,3,4
30,150,186,185,185,3,4
30,165,180,191,199,2,4
30,180,186,191,199,2,4
30,195,186,185,213,2,4
30,210,180,185,213,2,4
30,225,180,191,199,2,4
30,240,180,185,192,5,4
30,255,174,185,185,5,4
30,270,168,168,192,5,4
30,285,168,179,192,5,1
30,300,168,179,192,5,1
30,315,168,179,192,5,1
30,330,168,196,199,3,1
30,345,168,196,206,3,4
30,360,174,208,206,2,4
30,375,186,202,213,2,4
30,390,191,202,220,2,4
30,405,191,202,206,2,1
30,420,174,196,192,3,1
30,435,180,214,192,3,4
30,450,180,208,206,3,4
30,465,186,185,206,3,4
30,480,174,196,199,5,4
30,495,174,173,185,5,1
30,510,174,185,185,5,1
30,525,168,191,178,5,1
30,540,174,191,185,5,1
30,555,174,191,185,5,4
30,570,174,191,199,3,4
30,585,174,191,178,3,1
30,600,174,196,192,3,1
30,615,197,208,185,2,1
30,630,180,208,199,2,1
30,645,180,208,199,2,1
30,660,180,179,192,3,1
30,675,180,191,185,3,1
30,690,180,191,178,3,1
30,705,180,185,185,3,1
30,720,174,173,185,5,1
30,735,174,173,185,3,1
30,750,174,179,185,5,1
30,765,162,173,171,5,1
30,780,168,179,178,5,1
30,795,168,185,171,5,4
30,810,168,173,185,5,4
30,825,174,191,185,3,4
30,840,203,185,199,2,4
30,855,203,196,206,2,4
30,870,180,185,206,3,4
30,885,174,173,206,3,4
30,900,180,168,227,3,4
30,915,168,185,220,3,4
30,930,180,185,206,3,4
30,945,174,179,220,3,4
30,960,174,179,178,3,4
30,975,162,185,178,3,4
30,990,168,196,192,3,4
30,1005,180,196,192,3,1
30,1020,191,185,192,3,1
30,1035,191,185,185,3,1
30,1050,197,191,199,3,1
45,0,295,300,305,1,3
45,15,261,260,269,1,3
45,30,261,260,262,1,3
45,45,238,237,227,1,2
45,60,203,214,220,1,2
45,75,209,214,157,2,1
45,90,174,208,178,2,1
45,105,191,214,171,2,4
45,120,186,202,199,2,4
45,135,186,185,185,3,4
45,150,186,191,206,2,4
45,165,191,179,206,2,4
45,180,191,179,206,2,4
45,195,186,191,199,2,4
45,210,174,185,192,5,4
45,225,174,179,192,5,4
45,240,168,185,192,5,4
45,255,163,179,185,5,4
45,270,168,168,185,5,4
45,285,168,185,185,5,1
45,300,163,179,185,5,1
45,315,174,196,185,3,1
45,330,168,202,199,3,1
45,345,180,202,220,2,4
45,360,191,208,213,2,4
45,375,186,214,206,2,4
45,390,186,202,206,2,4
45,405,186,202,192,3,1
45,420,180,214,192,3,1
45,435,174,208,206,3,4
45,450,174,185,185,5,4
45,465,174,185,185,5,4
45,480,174,179,178,5,4
45,495,168,185,178,5,1
45,510,168,185,178,5,1
45,525,168,179,185,5,1
45,540,168,191,185,5,1
45,555,163,202,185,5,4
45,570,174,191,178,3,4
45,585,174,196,185,3,1
45,600,186,191,192,3,1
45,615,180,191,192,3,1
45,630,186,208,185,3,1
45,645,180,173,185,5,1
45,660,168,185,185,5,1
45,675,174,185,185,3,1
45,690,180,191,178,3,1
45,705,174,185,171,3,1
45,720,162,173,171,5,1
45,735,162,173,171,5,1
45,750,157,185,171,5,1
45,765,162,185,171,5,1
45,780,174,179,171,5,1
45,795,174,185,185,3,4
45,810,174,196,206,3,4
45,825,180,179,206,3,4
45,840,186,185,199,3,4
45,855,174,179,206,3,4
45,870,168,173,192,5,4
45,885,168,168,185,5,4
45,900,162,168,199,5,4
45,915,168,168,185,5,4
45,930,157,179,206,3,4
45,945,168,179,199,3,4
45,960,157,191,192,3,4
45,975,168,196,185,3,4
45,990,174,208,192,3,4
45,1005,180,208,192,3,1
45,1020,197,185,192,3,1
45,1035,186,185,178,3,1
45,1050,191,185,192,3,1
60,0,266,254,269,1,3
60,15,266,260,269,1,3
60,30,232,231,234,1,3
60,45,209,231,164,2,1
60,60,203,225,164,2,1
60,75,209,242,178,2,1
60,90,255,282,178,2,1
60,105,203,214,199,2,4
60,120,203,202,199,2,4
60,135,180,196,220,2,4
60,150,191,185,220,2,4
60,165,191,185,213,2,4
60,180,180,185,213,2,4
60,195,168,173,199,5,4
60,210,174,173,192,5,4
60,225,163,179,185,5,4
60,240,163,185,185,5,4
60,255,168,185,192,5,1
60,270,168,185,192,5,1
60,285,168,185,192,3,1
60,300,174,196,199,3,1
60,315,174,208,199,3,4
60,330,186,208,213,2,4
60,345,191,202,213,2,5
60,360,191,214,206,2,5
60,375,191,202,206,2,4
60,390,186,202,192,3,4
60,405,180,208,199,3,4
60,420,180,208,199,3,4
60,435,174,191,178,5,4
60,450,174,179,185,5,4
60,465,174,191,178,5,1
60,480,180,185,178,5,1
60,495,180,185,178,5,1
60,510,168,168,178,5,1
60,525,168,168,185,5,1
60,540,163,191,192,5,1
60,555,174,202,192,3,1
60,570,174,202,185,3,1
60,585,186,191,185,3,1
60,600,174,191,185,3,1
60,615,180,191,185,3,1
60,630,180,179,185,3,1
60,645,168,179,178,5,1
60,660,168,185,178,5,1
60,675,174,179,185,5,1
60,690,168,191,171,5,1
60,705,174,179,171,5,1
60,720,162,179,164,5,1
60,735,168,185,178,5,1
60,750,168,185,171,5,1
60,765,168,185,192,3,4
60,780,174,191,192,3,4
60,795,186,196,206,3,4
60,810,180,185,206,3,4
60,825,180,185,192,3,4
60,840,174,173,185,5,4
60,855,168,173,185,5,1
60,870,163,173,185,5,1
60,885,157,173,185,5,1
60,900,157,168,171,5,1
60,915,163,185,185,5,4
60,930,157,179,185,5,4
60,945,174,191,192,3,5
60,960,168,191,185,3,5
60,975,168,202,192,3,5
60,990,186,208,192,3,5
60,1005,197,202,199,3,5
60,1020,191,202,199,3,5
60,1035,186,191,199,3,5
60,1050,197,179,199,3,5
75,0,261,248,248,1,3
75,15,232,225,234,1,3
75,30,197,237,185,1,3
75,45,203,231,164,2,1
75,60,215,277,164,2,1
75,75,307,294,213,2,1
75,90,243,214,206,2,1
75,105,232,214,206,2,4
75,120,191,191,199,3,4
75,135,180,196,213,2,4
75,150,186,196,206,2,4
75,165,180,185,206,2,4
75,180,174,185,185,5,4
75,195,174,185,185,5,4
75,210,168,173,185,5,4
75,225,157,185,185,5,4
75,240,174,202,192,3,4
75,255,174,196,192,3,1
75,270,163,191,192,3,1
75,285,174,196,206,3,1
75,300,174,202,206,2,1
75,315,186,202,213,2,4
75,330,186,202,220,2,4
